Sequência,veiPlaca,Tipo Dispositivo,IMEI,GNSS UTC Time,Data/Hora Inclusão,Data/Hora Evento,Azimuth,delay,Latitude,Longitude,Satélites,GPS,Velocidade,Bateria (V),mrvlog,tdeID,Tipo Mensagem,Hodômetro Total
6882,SUR6A68,385349,862689070242307,2025-06-26 11:29:07,2025-06-26 11:29:12.800,2025-06-26 11:29:12,48.00000,0,-23.13160,-47.23501,16,Válido,107,12420,0,761,GTERI,4104.80
6883,SUR6A68,385349,862689070242307,2025-06-26 11:32:07,2025-06-26 11:32:12.690,2025-06-26 11:32:12,319.00000,0,-23.11188,-47.21090,18,Válido,14,13893,0,761,GTERI,4108.10
6884,SUR6A68,385349,862689070242307,2025-06-26 11:35:07,2025-06-26 11:35:12.633,2025-06-26 11:35:12,93.00000,0,-23.11767,-47.22107,18,Válido,0,12316,0,761,GTERI,4109.60
6886,SUR6A68,385349,862689070242307,2025-06-26 11:37:48,2025-06-26 11:37:48.907,2025-06-26 11:37:48,343.00000,0,-23.11726,-47.22073,18,Válido,0,12428,0,760,Modo Econômico,4109.70
6885,SUR6A68,385349,862689070242307,2025-06-26 11:37:47,2025-06-26 11:37:48.517,2025-06-26 11:37:48,343.00000,0,-23.11726,-47.22073,18,Válido,0,12308,0,668,GTIGF,4109.70
6891,SUR6A68,385349,862689070242307,2025-06-26 11:37:48,2025-06-26 11:47:20.677,2025-06-26 11:47:20,343.00000,0,-23.11726,-47.22073,18,Válido,0,12668,0,667,GTIGN,4109.70
6896,SUR6A68,385349,862689070242307,2025-06-26 11:47:27,2025-06-26 11:47:28.110,2025-06-26 11:47:28,242.00000,0,-23.11731,-47.22073,18,Válido,0,11539,0,761,GTERI,4109.70
6904,SUR6A68,385349,862689070242307,2025-06-26 11:49:04,2025-06-26 11:49:04.990,2025-06-26 11:49:04,85.00000,0,-23.11519,-47.21990,19,Válido,0,12444,0,760,Modo Econômico,4110.00
6903,SUR6A68,385349,862689070242307,2025-06-26 11:49:03,2025-06-26 11:49:04.660,2025-06-26 11:49:04,85.00000,0,-23.11519,-47.21990,19,Válido,0,12388,0,668,GTIGF,4110.00
6909,SUR6A68,385349,862689070242307,2025-06-26 11:49:04,2025-06-26 12:02:48.520,2025-06-26 12:02:48,85.00000,0,-23.11519,-47.21990,19,Válido,0,12676,0,667,GTIGN,4110.00
6914,SUR6A68,385349,862689070242307,2025-06-26 12:02:57,2025-06-26 12:02:58.130,2025-06-26 12:02:58,120.00000,0,-23.11526,-47.21981,16,Válido,0,12011,0,761,GTERI,4110.00
6915,SUR6A68,385349,862689070242307,2025-06-26 12:02:59,2025-06-26 12:03:00.513,2025-06-26 12:03:00,120.00000,0,-23.11525,-47.21983,16,Válido,0,12091,0,668,GTIGF,4110.00
6916,SUR6A68,385349,862689070242307,2025-06-26 12:03:00,2025-06-26 12:03:01.143,2025-06-26 12:03:01,120.00000,0,-23.11525,-47.21983,17,Válido,0,11931,0,760,Modo Econômico,4110.00
6921,SUR6A68,385349,862689070242307,2025-06-26 12:03:00,2025-06-26 12:03:03.253,2025-06-26 12:03:02,120.00000,1,-23.11525,-47.21983,17,Válido,0,11931,0,667,GTIGN,4110.00
6926,SUR6A68,385349,862689070242307,2025-06-26 12:03:11,2025-06-26 12:03:13.400,2025-06-26 12:03:12,264.00000,1,-23.11522,-47.21988,18,Válido,2,12324,0,761,GTERI,4110.00
6934,SUR6A68,385349,862689070242307,2025-06-26 12:04:50,2025-06-26 12:04:50.840,2025-06-26 12:04:50,220.00000,0,-23.11733,-47.22089,18,Válido,0,12372,0,760,Modo Econômico,4110.30
6933,SUR6A68,385349,862689070242307,2025-06-26 12:04:49,2025-06-26 12:04:50.550,2025-06-26 12:04:50,220.00000,0,-23.11733,-47.22089,18,Válido,0,12316,0,668,GTIGF,4110.30
6939,SUR6A68,385349,862689070242307,2025-06-26 13:02:25,2025-06-26 13:04:47.817,2025-06-26 13:04:47,220.00000,0,-23.11733,-47.22089,10,Válido,0,12772,0,760,Modo Econômico,4110.30
6940,SUR6A68,385349,862689070242307,2025-06-26 14:02:25,2025-06-26 14:04:47.747,2025-06-26 14:04:47,220.00000,0,-23.11733,-47.22089,14,Válido,0,12788,0,760,Modo Econômico,4110.30
6941,SUR6A68,385349,862689070242307,2025-06-26 14:02:25,2025-06-26 14:53:28.690,2025-06-26 14:53:28,220.00000,0,-23.11733,-47.22089,14,Válido,0,12756,0,667,GTIGN,4110.30
6946,SUR6A68,385349,862689070242307,2025-06-26 14:53:36,2025-06-26 14:53:37.630,2025-06-26 14:53:37,275.00000,0,-23.11735,-47.22086,12,Válido,2,12195,0,761,GTERI,4110.30
6953,SUR6A68,385349,862689070242307,2025-06-26 14:56:32,2025-06-26 14:56:37.573,2025-06-26 14:56:37,228.00000,0,-23.12221,-47.22381,16,Válido,32,13564,0,761,GTERI,4111.10
6955,SUR6A68,385349,862689070242307,2025-06-26 14:59:32,2025-06-26 14:59:41.830,2025-06-26 14:59:37,229.00000,4,-23.13693,-47.24182,18,Válido,88,12508,0,761,GTERI,4113.90
6956,SUR6A68,385349,862689070242307,2025-06-26 15:02:32,2025-06-26 15:02:37.630,2025-06-26 15:02:37,209.00000,0,-23.16876,-47.26773,17,Válido,104,13677,0,761,GTERI,4118.40
6957,SUR6A68,385349,862689070242307,2025-06-26 15:05:32,2025-06-26 15:05:37.803,2025-06-26 15:05:37,236.00000,0,-23.18606,-47.31123,17,Válido,104,12692,0,761,GTERI,4123.60
6958,SUR6A68,385349,862689070242307,2025-06-26 15:08:32,2025-06-26 15:09:04.453,2025-06-26 15:08:37,168.00000,27,-23.22598,-47.31827,18,Válido,102,12796,0,761,GTERI,4128.80
6959,SUR6A68,385349,862689070242307,2025-06-26 15:11:32,2025-06-26 15:11:37.753,2025-06-26 15:11:37,270.00000,0,-23.25275,-47.33458,18,Válido,101,14453,0,761,GTERI,4133.40
6960,SUR6A68,385349,862689070242307,2025-06-26 15:14:32,2025-06-26 15:14:37.723,2025-06-26 15:14:37,292.00000,0,-23.24179,-47.37442,17,Válido,93,12460,0,761,GTERI,4138.10
6961,SUR6A68,385349,862689070242307,2025-06-26 15:17:32,2025-06-26 15:17:37.723,2025-06-26 15:17:37,269.00000,0,-23.23008,-47.42070,19,Válido,102,12676,0,761,GTERI,4143.20
6962,SUR6A68,385349,862689070242307,2025-06-26 15:20:32,2025-06-26 15:20:39.000,2025-06-26 15:20:37,311.00000,2,-23.22739,-47.46855,17,Válido,103,12580,0,761,GTERI,4148.20
6963,SUR6A68,385349,862689070242307,2025-06-26 15:23:32,2025-06-26 15:23:38.387,2025-06-26 15:23:37,341.00000,1,-23.20992,-47.50492,16,Válido,59,12492,0,761,GTERI,4152.60
6964,SUR6A68,385349,862689070242307,2025-06-26 15:26:32,2025-06-26 15:26:38.527,2025-06-26 15:26:37,5.00000,1,-23.19699,-47.51436,21,Válido,48,14269,0,761,GTERI,4154.60
6966,SUR6A68,385349,862689070242307,2025-06-26 15:27:52,2025-06-26 15:28:12.400,2025-06-26 15:27:52,21.00000,20,-23.19454,-47.51517,18,Válido,0,12444,0,760,Modo Econômico,4154.90
6965,SUR6A68,385349,862689070242307,2025-06-26 15:27:51,2025-06-26 15:28:11.383,2025-06-26 15:27:52,21.00000,19,-23.19454,-47.51517,18,Válido,0,12388,0,668,GTIGF,4154.90
6971,SUR6A68,385349,862689070242307,2025-06-26 15:27:52,2025-06-26 15:35:53.187,2025-06-26 15:35:36,21.00000,17,-23.19454,-47.51517,18,Válido,0,12860,0,667,GTIGN,4154.90
6976,SUR6A68,385349,862689070242307,2025-06-26 15:35:43,2025-06-26 15:35:56.967,2025-06-26 15:35:44,359.00000,12,-23.19452,-47.51522,17,Válido,0,12115,0,761,GTERI,4154.90
6983,SUR6A68,385349,862689070242307,2025-06-26 15:38:37,2025-06-26 15:38:42.957,2025-06-26 15:38:42,344.00000,0,-23.19458,-47.51478,19,Válido,0,12340,0,761,GTERI,4155.10
6985,SUR6A68,385349,862689070242307,2025-06-26 15:39:40,2025-06-26 15:39:41.483,2025-06-26 15:39:40,196.00000,1,-23.19510,-47.51480,19,Válido,31,12372,0,856,Aceleração Brusca,4155.10
6987,SUR6A68,385349,862689070242307,2025-06-26 15:41:37,2025-06-26 15:41:42.933,2025-06-26 15:41:42,126.00000,0,-23.20564,-47.51060,19,Válido,69,14205,0,761,GTERI,4156.60
6988,SUR6A68,385349,862689070242307,2025-06-26 15:44:37,2025-06-26 15:44:52.897,2025-06-26 15:44:42,179.00000,10,-23.22383,-47.50923,19,Válido,84,14181,0,761,GTERI,4159.10
6990,SUR6A68,385349,862689070242307,2025-06-26 15:45:36,2025-06-26 15:45:38.340,2025-06-26 15:45:36,1.00000,2,-23.22675,-47.50964,19,Válido,0,12508,0,760,Modo Econômico,4159.30
6989,SUR6A68,385349,862689070242307,2025-06-26 15:45:35,2025-06-26 15:45:37.327,2025-06-26 15:45:36,1.00000,1,-23.22675,-47.50964,19,Válido,0,12348,0,668,GTIGF,4159.30
6990,SUR6A68,385349,862689070242307,2025-06-26 15:45:36,2025-06-26 15:45:38.340,2025-06-26 15:45:36,1.00000,2,-23.22675,-47.50964,19,Válido,0,12508,0,760,Modo Econômico,4159.30
6995,SUR6A68,385349,862689070242307,2025-06-26 16:43:09,2025-06-26 16:45:32.830,2025-06-26 16:45:32,1.00000,0,-23.22675,-47.50964,9,Válido,0,12852,0,760,Modo Econômico,4159.30
6996,SUR6A68,385349,862689070242307,2025-06-26 16:43:09,2025-06-26 16:46:10.730,2025-06-26 16:46:10,1.00000,0,-23.22675,-47.50964,9,Válido,0,12780,0,667,GTIGN,4159.30
7001,SUR6A68,385349,862689070242307,2025-06-26 16:46:18,2025-06-26 16:46:19.160,2025-06-26 16:46:19,200.00000,0,-23.22673,-47.50962,8,Válido,6,12147,0,761,GTERI,4159.30
7008,SUR6A68,385349,862689070242307,2025-06-26 16:49:12,2025-06-26 16:49:17.737,2025-06-26 16:49:17,321.00000,0,-23.23273,-47.51850,15,Válido,0,12308,0,761,GTERI,4160.70
7010,SUR6A68,385349,862689070242307,2025-06-26 16:52:12,2025-06-26 16:52:17.770,2025-06-26 16:52:17,195.00000,0,-23.25561,-47.52049,15,Válido,103,12468,0,761,GTERI,4163.60
7011,SUR6A68,385349,862689070242307,2025-06-26 16:55:12,2025-06-26 16:55:17.810,2025-06-26 16:55:17,201.00000,0,-23.29278,-47.53050,15,Válido,87,12900,0,761,GTERI,4167.90
7012,SUR6A68,385349,862689070242307,2025-06-26 16:58:12,2025-06-26 16:58:18.213,2025-06-26 16:58:17,180.00000,1,-23.32545,-47.52917,15,Válido,51,13853,0,761,GTERI,4171.60
7013,SUR6A68,385349,862689070242307,2025-06-26 17:01:12,2025-06-26 17:03:37.730,2025-06-26 17:01:17,117.00000,140,-23.34791,-47.52203,15,Válido,98,12556,1,761,GTERI,4175.10
7014,SUR6A68,385349,862689070242307,2025-06-26 17:04:12,2025-06-26 17:04:17.727,2025-06-26 17:04:17,107.00000,0,-23.36566,-47.47216,15,Válido,113,12700,0,761,GTERI,4180.60
7015,SUR6A68,385349,862689070242307,2025-06-26 17:07:12,2025-06-26 17:07:31.457,2025-06-26 17:07:17,100.00000,14,-23.37669,-47.41996,15,Válido,108,13765,0,761,GTERI,4186.00
7016,SUR6A68,385349,862689070242307,2025-06-26 17:10:12,2025-06-26 17:10:20.037,2025-06-26 17:10:17,106.00000,3,-23.38877,-47.36992,15,Válido,115,12620,0,761,GTERI,4191.30
7017,SUR6A68,385349,862689070242307,2025-06-26 17:13:12,2025-06-26 17:13:19.383,2025-06-26 17:13:17,211.00000,2,-23.41102,-47.34125,15,Válido,53,13893,0,761,GTERI,4195.90
7018,SUR6A68,385349,862689070242307,2025-06-26 17:16:12,2025-06-26 17:16:20.033,2025-06-26 17:16:17,232.00000,3,-23.43473,-47.37278,15,Válido,97,12508,0,761,GTERI,4200.10
7019,SUR6A68,385349,862689070242307,2025-06-26 17:19:12,2025-06-26 17:19:18.223,2025-06-26 17:19:17,205.00000,1,-23.46501,-47.38174,15,Válido,112,12404,0,761,GTERI,4204.50
7020,SUR6A68,385349,862689070242307,2025-06-26 17:22:12,2025-06-26 17:22:26.280,2025-06-26 17:22:17,268.00000,9,-23.49493,-47.39565,15,Válido,47,12740,0,761,GTERI,4208.60
7021,SUR6A68,385349,862689070242307,2025-06-26 17:25:12,2025-06-26 17:26:38.543,2025-06-26 17:25:17,246.00000,81,-23.51550,-47.42916,17,Válido,79,12676,1,761,GTERI,4212.90
7022,SUR6A68,385349,862689070242307,2025-06-26 17:28:12,2025-06-26 17:28:18.087,2025-06-26 17:28:17,258.00000,1,-23.53096,-47.47206,14,Válido,90,13100,0,761,GTERI,4217.70
7023,SUR6A68,385349,862689070242307,2025-06-26 17:31:12,2025-06-26 17:41:06.957,2025-06-26 17:31:17,272.00000,589,-23.52504,-47.51570,17,Válido,100,12452,1,761,GTERI,4222.80
7024,SUR6A68,385349,862689070242307,2025-06-26 17:34:12,2025-06-26 17:41:07.990,2025-06-26 17:34:17,259.00000,410,-23.50995,-47.56146,16,Válido,83,14541,1,761,GTERI,4228.10
7025,SUR6A68,385349,862689070242307,2025-06-26 17:37:13,2025-06-26 17:41:08.763,2025-06-26 17:37:17,234.00000,231,-23.51454,-47.59464,17,Válido,15,14045,1,761,GTERI,4231.90
7027,SUR6A68,385349,862689070242307,2025-06-26 17:40:05,2025-06-26 17:41:10.530,2025-06-26 17:40:18,313.00000,52,-23.51602,-47.59956,0,Inválido,53,14533,0,761,GTERI,4232.70
7029,SUR6A68,385349,862689070242307,2025-06-26 17:43:14,2025-06-26 17:43:20.240,2025-06-26 17:43:19,302.00000,1,-23.50545,-47.61222,15,Válido,20,12716,0,761,GTERI,4233.80
7030,SUR6A68,385349,862689070242307,2025-06-26 17:43:37,2025-06-26 17:43:39.353,2025-06-26 17:43:38,273.00000,1,-23.50535,-47.61288,16,Válido,0,12596,0,668,GTIGF,4233.90
7031,SUR6A68,385349,862689070242307,2025-06-26 17:43:38,2025-06-26 17:43:41.187,2025-06-26 17:43:39,273.00000,2,-23.50535,-47.61288,16,Válido,0,12612,0,760,Modo Econômico,4233.90
7036,SUR6A68,385349,862689070242307,2025-06-26 17:43:38,2025-06-26 18:08:16.897,2025-06-26 18:08:16,273.00000,0,-23.50535,-47.61288,16,Válido,0,12916,0,667,GTIGN,4233.90
7041,SUR6A68,385349,862689070242307,2025-06-26 18:08:23,2025-06-26 18:08:24.357,2025-06-26 18:08:24,24.00000,0,-23.50535,-47.61288,15,Válido,0,12268,0,761,GTERI,4233.90
7048,SUR6A68,385349,862689070242307,2025-06-26 18:11:14,2025-06-26 18:11:19.820,2025-06-26 18:11:19,78.00000,0,-23.50553,-47.61323,17,Válido,25,14333,0,761,GTERI,4234.30
7050,SUR6A68,385349,862689070242307,2025-06-26 18:14:14,2025-06-26 18:14:20.050,2025-06-26 18:14:19,40.00000,1,-23.50868,-47.60257,15,Válido,40,13116,0,761,GTERI,4235.80
7051,SUR6A68,385349,862689070242307,2025-06-26 18:14:55,2025-06-26 18:14:57.087,2025-06-26 18:14:56,22.00000,1,-23.50800,-47.60237,15,Válido,0,12540,0,668,GTIGF,4235.80
7052,SUR6A68,385349,862689070242307,2025-06-26 18:14:56,2025-06-26 18:14:57.837,2025-06-26 18:14:57,22.00000,0,-23.50800,-47.60237,15,Válido,0,12580,0,760,Modo Econômico,4235.80
7057,SUR6A68,385349,862689070242307,2025-06-26 19:12:34,2025-06-26 19:14:54.680,2025-06-26 19:14:54,22.00000,0,-23.50800,-47.60237,9,Válido,0,12900,0,760,Modo Econômico,4235.80
7058,SUR6A68,385349,862689070242307,2025-06-26 20:12:36,2025-06-26 20:14:54.667,2025-06-26 20:14:54,22.00000,0,-23.50800,-47.60237,9,Válido,0,12860,0,760,Modo Econômico,4235.80
7060,SUR6A68,385349,862689070242307,2025-06-26 21:12:40,2025-06-26 21:14:54.527,2025-06-26 21:14:54,22.00000,0,-23.50800,-47.60237,13,Válido,0,12868,0,760,Modo Econômico,4235.80
7061,SUR6A68,385349,862689070242307,2025-06-26 22:12:33,2025-06-26 22:15:34.583,2025-06-26 22:14:54,22.00000,40,-23.50800,-47.60237,11,Válido,0,12852,0,760,Modo Econômico,4235.80
7062,SUR6A68,385349,862689070242307,2025-06-26 23:12:45,2025-06-26 23:14:54.537,2025-06-26 23:14:54,22.00000,0,-23.50800,-47.60237,6,Válido,0,12844,0,760,Modo Econômico,4235.80
7063,SUR6A68,385349,862689070242307,2025-06-27 00:12:44,2025-06-27 00:14:54.517,2025-06-27 00:14:54,22.00000,0,-23.50800,-47.60237,8,Válido,0,12836,0,760,Modo Econômico,4235.80
7064,SUR6A68,385349,862689070242307,2025-06-27 01:12:52,2025-06-27 01:14:54.530,2025-06-27 01:14:54,22.00000,0,-23.50800,-47.60237,8,Válido,0,12828,0,760,Modo Econômico,4235.80
7065,SUR6A68,385349,862689070242307,2025-06-27 02:12:40,2025-06-27 02:14:54.500,2025-06-27 02:14:54,22.00000,0,-23.50800,-47.60237,7,Válido,0,12820,0,760,Modo Econômico,4235.80
7066,SUR6A68,385349,862689070242307,2025-06-27 03:12:33,2025-06-27 03:14:54.510,2025-06-27 03:14:54,22.00000,0,-23.50800,-47.60237,7,Válido,0,12812,0,760,Modo Econômico,4235.80
7067,SUR6A68,385349,862689070242307,2025-06-27 04:12:36,2025-06-27 04:14:54.510,2025-06-27 04:14:54,22.00000,0,-23.50800,-47.60237,10,Válido,0,12804,0,760,Modo Econômico,4235.80
7068,SUR6A68,385349,862689070242307,2025-06-27 05:12:34,2025-06-27 05:14:54.523,2025-06-27 05:14:54,22.00000,0,-23.50800,-47.60237,8,Válido,0,12804,0,760,Modo Econômico,4235.80
7069,SUR6A68,385349,862689070242307,2025-06-27 05:12:34,2025-06-27 06:06:40.507,2025-06-27 06:06:40,22.00000,0,-23.50800,-47.60237,8,Válido,0,12764,0,667,GTIGN,4235.80
7074,SUR6A68,385349,862689070242307,2025-06-27 06:06:54,2025-06-27 06:06:54.910,2025-06-27 06:06:55,261.00000,-1,-23.50846,-47.60209,8,Válido,0,13284,0,761,GTERI,4235.80
7081,SUR6A68,385349,862689070242307,2025-06-27 06:09:49,2025-06-27 06:09:54.510,2025-06-27 06:09:54,132.00000,0,-23.51264,-47.60397,15,Válido,56,12372,0,761,GTERI,4236.50
7083,SUR6A68,385349,862689070242307,2025-06-27 06:12:49,2025-06-27 06:12:54.527,2025-06-27 06:12:54,73.00000,0,-23.51574,-47.58203,17,Válido,92,12932,0,761,GTERI,4239.60
7084,SUR6A68,385349,862689070242307,2025-06-27 06:15:49,2025-06-27 06:15:54.510,2025-06-27 06:15:54,109.00000,0,-23.51303,-47.54170,17,Válido,79,12932,0,761,GTERI,4243.90
7085,SUR6A68,385349,862689070242307,2025-06-27 06:18:49,2025-06-27 06:18:57.007,2025-06-27 06:18:54,130.00000,3,-23.53466,-47.50538,17,Válido,101,12932,0,761,GTERI,4248.70
7086,SUR6A68,385349,862689070242307,2025-06-27 06:21:49,2025-06-27 06:21:55.020,2025-06-27 06:21:54,78.00000,1,-23.52825,-47.45802,16,Válido,86,13693,0,761,GTERI,4253.70
7087,SUR6A68,385349,862689070242307,2025-06-27 06:24:49,2025-06-27 06:24:54.530,2025-06-27 06:24:54,55.00000,0,-23.51339,-47.42366,18,Válido,82,12940,0,761,GTERI,4257.70
7088,SUR6A68,385349,862689070242307,2025-06-27 06:27:49,2025-06-27 06:27:54.487,2025-06-27 06:27:54,94.00000,0,-23.49515,-47.39587,18,Válido,51,12932,0,761,GTERI,4261.30
7089,SUR6A68,385349,862689070242307,2025-06-27 06:30:49,2025-06-27 06:30:54.553,2025-06-27 06:30:54,22.00000,0,-23.46640,-47.38231,19,Válido,93,13260,0,761,GTERI,4265.40
7090,SUR6A68,385349,862689070242307,2025-06-27 06:33:49,2025-06-27 06:33:54.523,2025-06-27 06:33:54,52.00000,0,-23.43910,-47.37853,18,Válido,45,13068,0,761,GTERI,4269.00
7091,SUR6A68,385349,862689070242307,2025-06-27 06:36:49,2025-06-27 06:36:54.540,2025-06-27 06:36:54,52.00000,0,-23.42634,-47.36037,19,Válido,63,12948,0,761,GTERI,4271.40
7092,SUR6A68,385349,862689070242307,2025-06-27 06:39:49,2025-06-27 06:39:54.527,2025-06-27 06:39:54,35.00000,0,-23.40475,-47.33631,17,Válido,75,13028,0,761,GTERI,4274.90
7093,SUR6A68,385349,862689070242307,2025-06-27 06:42:49,2025-06-27 06:42:54.680,2025-06-27 06:42:54,97.00000,0,-23.40606,-47.30208,18,Válido,27,13717,0,761,GTERI,4278.50
7094,SUR6A68,385349,862689070242307,2025-06-27 06:45:49,2025-06-27 06:45:54.690,2025-06-27 06:45:54,86.00000,0,-23.41476,-47.26494,18,Válido,65,12964,0,761,GTERI,4282.50
7095,SUR6A68,385349,862689070242307,2025-06-27 06:48:49,2025-06-27 06:48:54.670,2025-06-27 06:48:54,74.00000,0,-23.42032,-47.22543,16,Válido,95,12948,0,761,GTERI,4286.90
7096,SUR6A68,385349,862689070242307,2025-06-27 06:51:49,2025-06-27 06:52:02.157,2025-06-27 06:51:54,94.00000,8,-23.42138,-47.17706,18,Válido,98,13020,0,761,GTERI,4291.90
7097,SUR6A68,385349,862689070242307,2025-06-27 06:54:49,2025-06-27 06:54:54.560,2025-06-27 06:54:54,125.00000,0,-23.43104,-47.12748,18,Válido,118,12956,0,761,GTERI,4297.20
7098,SUR6A68,385349,862689070242307,2025-06-27 06:57:49,2025-06-27 06:57:54.677,2025-06-27 06:57:54,90.00000,0,-23.43627,-47.07866,16,Válido,94,12948,0,761,GTERI,4302.40
7099,SUR6A68,385349,862689070242307,2025-06-27 07:00:49,2025-06-27 07:00:54.580,2025-06-27 07:00:54,99.00000,0,-23.46258,-47.03702,16,Válido,112,12948,0,761,GTERI,4307.90
7100,SUR6A68,385349,862689070242307,2025-06-27 07:03:49,2025-06-27 07:03:54.573,2025-06-27 07:03:54,144.00000,0,-23.48469,-46.99305,17,Válido,88,12948,0,761,GTERI,4313.10
7101,SUR6A68,385349,862689070242307,2025-06-27 07:06:49,2025-06-27 07:06:54.703,2025-06-27 07:06:54,114.00000,0,-23.51638,-46.96150,14,Válido,93,13917,0,761,GTERI,4318.00
7102,SUR6A68,385349,862689070242307,2025-06-27 07:09:49,2025-06-27 07:09:54.763,2025-06-27 07:09:54,64.00000,0,-23.51340,-46.91967,17,Válido,73,13500,0,761,GTERI,4322.40
7103,SUR6A68,385349,862689070242307,2025-06-27 07:12:48,2025-06-27 07:12:54.520,2025-06-27 07:12:54,72.00000,0,-23.50840,-46.90482,15,Válido,19,12980,0,761,GTERI,4324.00
7104,SUR6A68,385349,862689070242307,2025-06-27 07:15:49,2025-06-27 07:16:02.937,2025-06-27 07:15:54,83.00000,8,-23.50657,-46.89766,14,Válido,19,12948,0,761,GTERI,4324.70
7105,SUR6A68,385349,862689070242307,2025-06-27 07:18:49,2025-06-27 07:28:32.180,2025-06-27 07:18:54,83.00000,578,-23.50549,-46.88763,16,Válido,19,12932,1,761,GTERI,4325.80
7106,SUR6A68,385349,862689070242307,2025-06-27 07:21:49,2025-06-27 07:28:34.180,2025-06-27 07:21:54,89.00000,400,-23.50510,-46.88042,17,Válido,20,12372,1,761,GTERI,4326.50
7107,SUR6A68,385349,862689070242307,2025-06-27 07:24:49,2025-06-27 07:28:34.797,2025-06-27 07:24:54,88.00000,220,-23.50490,-46.86960,18,Válido,20,13052,1,761,GTERI,4327.60
7110,SUR6A68,385349,862689070242307,2025-06-27 07:28:18,2025-06-27 07:28:37.130,2025-06-27 07:28:18,94.00000,19,-23.50599,-46.84865,17,Válido,64,12940,0,761,GTERI,4329.50
7111,SUR6A68,385349,862689070242307,2025-06-27 07:31:11,2025-06-27 07:31:19.560,2025-06-27 07:31:16,98.00000,3,-23.51043,-46.81118,18,Válido,85,12972,0,761,GTERI,4333.40
7112,SUR6A68,385349,862689070242307,2025-06-27 07:34:11,2025-06-27 07:34:18.103,2025-06-27 07:34:16,113.00000,2,-23.51442,-46.79680,17,Válido,3,12956,0,761,GTERI,4334.80
7113,SUR6A68,385349,862689070242307,2025-06-27 07:37:11,2025-06-27 07:37:17.697,2025-06-27 07:37:16,112.00000,1,-23.51529,-46.79461,18,Válido,0,12324,0,761,GTERI,4335.10
7115,SUR6A68,385349,862689070242307,2025-06-27 07:40:11,2025-06-27 07:41:01.517,2025-06-27 07:40:16,112.00000,45,-23.51580,-46.79335,18,Válido,6,12388,0,761,GTERI,4335.20
7116,SUR6A68,385349,862689070242307,2025-06-27 07:43:11,2025-06-27 07:44:34.130,2025-06-27 07:43:16,116.00000,78,-23.51621,-46.79232,16,Válido,5,12756,1,761,GTERI,4335.30
7119,SUR6A68,385349,862689070242307,2025-06-27 07:46:11,2025-06-27 07:46:19.163,2025-06-27 07:46:16,114.00000,3,-23.51646,-46.79170,16,Válido,4,12340,0,761,GTERI,4335.30
7120,SUR6A68,385349,862689070242307,2025-06-27 07:49:11,2025-06-27 07:55:59.510,2025-06-27 07:49:16,112.00000,403,-23.51713,-46.78998,16,Válido,0,12292,1,761,GTERI,4335.50
7123,SUR6A68,385349,862689070242307,2025-06-27 07:52:12,2025-06-27 08:03:24.850,2025-06-27 07:52:16,111.00000,668,-23.51740,-46.78932,16,Válido,0,12340,1,761,GTERI,4335.60
7124,SUR6A68,385349,862689070242307,2025-06-27 07:55:12,2025-06-27 08:03:25.890,2025-06-27 07:55:16,118.00000,489,-23.51827,-46.78717,16,Válido,0,12316,1,761,GTERI,4335.80
7125,SUR6A68,385349,862689070242307,2025-06-27 07:58:11,2025-06-27 08:03:26.690,2025-06-27 07:58:16,106.00000,310,-23.51945,-46.78390,17,Válido,12,12420,1,761,GTERI,4336.20
7126,SUR6A68,385349,862689070242307,2025-06-27 08:01:11,2025-06-27 08:03:27.723,2025-06-27 08:01:16,104.00000,131,-23.52014,-46.78027,14,Válido,5,12780,1,761,GTERI,4336.50
7127,SUR6A68,385349,862689070242307,2025-06-27 08:04:11,2025-06-27 08:04:23.980,2025-06-27 08:04:16,97.00000,7,-23.52104,-46.77337,17,Válido,18,12900,0,761,GTERI,4337.30
7128,SUR6A68,385349,862689070242307,2025-06-27 08:07:11,2025-06-27 08:20:44.430,2025-06-27 08:07:16,99.00000,808,-23.52163,-46.76835,17,Válido,0,12380,1,761,GTERI,4337.80
7129,SUR6A68,385349,862689070242307,2025-06-27 08:10:11,2025-06-27 08:20:45.667,2025-06-27 08:10:16,105.00000,629,-23.52193,-46.76677,17,Válido,0,12364,1,761,GTERI,4337.90
7130,SUR6A68,385349,862689070242307,2025-06-27 08:13:12,2025-06-27 08:20:47.043,2025-06-27 08:13:16,107.00000,451,-23.52248,-46.76510,17,Válido,0,12396,1,761,GTERI,4338.10
7132,SUR6A68,385349,862689070242307,2025-06-27 08:16:12,2025-06-27 08:21:30.110,2025-06-27 08:16:16,113.00000,314,-23.52356,-46.76194,19,Válido,0,12348,1,761,GTERI,4338.50
7134,SUR6A68,385349,862689070242307,2025-06-27 08:17:37,2025-06-27 08:21:32.320,2025-06-27 08:17:37,108.00000,235,-23.52446,-46.75940,19,Válido,10,12468,1,761,GTERI,4338.60
7135,SUR6A68,385349,862689070242307,2025-06-27 08:20:28,2025-06-27 08:21:32.947,2025-06-27 08:20:33,144.00000,59,-23.53346,-46.74971,19,Válido,5,12532,0,761,GTERI,4340.10
7136,SUR6A68,385349,862689070242307,2025-06-27 08:23:28,2025-06-27 08:23:34.340,2025-06-27 08:23:33,133.00000,1,-23.53984,-46.74269,15,Válido,40,13036,0,761,GTERI,4341.20
