Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,linha_arquivo_original,Linha,Delay,Log,motion_prefix,report_type
2025-07-10 16:51:24,2025-07-10 16:51:18,2025-07-10 16:51:18,867488061407846,15841.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13324.0,0.0,-,1.0,0.0,22,12.0,-,1.0,32.4,132.0,762.0,-12.081889,-45.781276,724.0,2.0,937b,077ab28d,2.1,2891.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26379,5471,6.0,Não,2,11
2025-07-10 16:51:36,2025-07-10 16:51:30,2025-07-10 16:51:30,867488061407846,15842.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13889.0,0.0,-,1.0,0.0,22,12.0,-,1.0,32.4,91.0,762.0,-12.082495,-45.780356,724.0,2.0,937b,077ab28d,2.2,2891.3,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26380,5472,6.0,Não,2,11
2025-07-10 16:51:41,2025-07-10 16:51:35,2025-07-10 16:51:35,867488061407846,15843.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14046.0,0.0,-,1.0,0.0,22,12.0,-,1.0,21.5,139.0,762.0,-12.082548,-45.78003,724.0,2.0,937b,077ab28d,2.3,2891.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26381,5473,6.0,Não,2,11
2025-07-10 16:51:43,2025-07-10 16:51:37,2025-07-10 16:51:37,867488061407846,15844.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14046.0,0.0,-,1.0,0.0,22,12.0,-,1.0,25.6,172.0,762.0,-12.082661,-45.779995,724.0,2.0,937b,077ab28d,2.3,2891.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26382,5474,6.0,Não,2,11
2025-07-10 16:52:40,2025-07-10 16:52:34,2025-07-10 16:52:32,867488061407846,15847.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14394.0,0.0,-,1.0,0.0,22,12.0,-,1.0,29.7,172.0,770.0,-12.08798,-45.77923,724.0,2.0,937b,077ab28d,2.9,2892.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,10.0,,26384,5475,6.0,Não,2,10
2025-07-10 16:52:41,2025-07-10 16:52:35,2025-07-10 16:52:35,867488061407846,15848.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14394.0,0.0,-,1.0,0.0,22,12.0,-,1.0,18.3,139.0,770.0,-12.088131,-45.779184,724.0,2.0,937b,077ab28d,2.9,2892.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26385,5476,6.0,Não,2,11
2025-07-10 16:52:43,2025-07-10 16:52:37,2025-07-10 16:52:37,867488061407846,15849.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14020.0,0.0,-,1.0,0.0,22,12.0,-,1.0,18.7,94.0,770.0,-12.088159,-45.779097,724.0,2.0,937b,077ab28d,2.9,2892.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26386,5477,6.0,Não,2,11
2025-07-10 16:54:51,2025-07-10 16:54:45,2025-07-10 16:54:45,867488061407846,15852.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14030.0,0.0,-,1.0,0.0,22,12.0,-,1.0,17.3,51.0,763.0,-12.087314,-45.770656,724.0,2.0,937b,077ab28d,3.8,2892.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26388,5478,6.0,Não,2,11
2025-07-10 16:54:52,2025-07-10 16:54:46,2025-07-10 16:54:46,867488061407846,15853.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14030.0,0.0,-,1.0,0.0,22,12.0,-,1.0,15.1,20.0,763.0,-12.08728,-45.770639,724.0,2.0,937b,077ab28d,3.8,2892.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26389,5479,6.0,Não,2,11
2025-07-10 16:54:57,2025-07-10 16:54:51,2025-07-10 16:54:51,867488061407846,15854.0,GTIGF,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13859.0,0.0,0000,0.0,0.0,12,12.0,506,1.0,0.1,20.0,764.0,-12.087226,-45.77065,724.0,2.0,937b,077ad20f,3.8,2892.9,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,26390,5480,6.0,Não,1,
2025-07-10 16:54:57,2025-07-10 16:54:51,2025-07-10 16:54:51,867488061407846,15855.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13859.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.1,20.0,764.0,-12.087226,-45.77065,724.0,2.0,937b,077ad20f,3.8,2892.9,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,26391,5481,6.0,Não,1,
2025-07-10 16:54:58,2025-07-10 16:54:52,2025-07-10 16:54:52,867488061407846,15856.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13859.0,0.0,-,0.0,0.0,12,12.0,-,1.0,0.0,20.0,764.0,-12.087226,-45.77065,724.0,2.0,937b,077ad20f,3.8,2892.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,10.0,,26392,5482,6.0,Não,1,10
2025-07-10 16:54:58,2025-07-10 16:54:52,2025-07-10 16:54:52,867488061407846,15857.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13859.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.0,20.0,764.0,-12.087226,-45.77065,724.0,2.0,937b,077ad20f,3.8,2892.9,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,1.0,,26393,5483,6.0,Não,1,1
2025-07-10 16:55:39,2025-07-10 16:55:32,2025-07-10 16:55:32,867488061407846,15858.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12835.0,0.0,0000,0.0,0.0,11,12.0,-,1.0,0.0,20.0,764.0,-12.087226,-45.77065,724.0,2.0,937b,077ad20f,3.8,2892.9,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,26394,5484,7.0,Não,1,
2025-07-10 17:54:55,2025-07-10 17:54:47,2025-07-10 17:52:20,867488061407846,15919.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12877.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,20.0,764.0,-12.087226,-45.77065,724.0,2.0,937b,077ad212,3.8,2892.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,10.0,,26425,5485,8.0,Não,1,10
2025-07-10 18:02:44,2025-07-10 18:02:38,2025-07-10 17:52:20,867488061407846,15928.0,GTIGN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12637.0,0.0,0000,1.0,0.0,22,12.0,4067,0.0,0.0,20.0,764.0,-12.087226,-45.77065,724.0,2.0,937b,077ad213,0.0,2892.9,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,26430,5486,6.0,Não,2,
2025-07-10 18:02:44,2025-07-10 18:02:38,2025-07-10 17:52:20,867488061407846,15929.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12637.0,0.0,0000,1.0,0.0,22,12.0,-,0.0,0.0,20.0,764.0,-12.087226,-45.77065,724.0,2.0,937b,077ad213,0.0,2892.9,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,26431,5487,6.0,Não,2,
2025-07-10 18:02:51,2025-07-10 18:02:45,2025-07-10 18:02:45,867488061407846,15930.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12970.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,350.0,761.0,-12.087214,-45.770716,724.0,2.0,937b,077ad213,0.0,2892.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,10.0,,26432,5488,6.0,Não,2,10
2025-07-10 18:02:51,2025-07-10 18:02:45,2025-07-10 18:02:45,867488061407846,15931.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12970.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,0.0,350.0,761.0,-12.087214,-45.770716,724.0,2.0,937b,077ad213,0.0,2892.9,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,0.0,,26433,5489,6.0,Não,2,0
2025-07-10 18:03:02,2025-07-10 18:02:56,2025-07-10 18:02:56,867488061407846,15932.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13803.0,0.0,-,1.0,0.0,22,12.0,-,1.0,6.5,237.0,764.0,-12.087238,-45.770714,724.0,2.0,937b,077ad213,0.0,2892.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,11.0,,26434,5490,6.0,Não,2,11
2025-07-10 18:04:19,2025-07-10 18:04:13,2025-07-10 18:04:13,867488061407846,15935.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13222.0,0.0,-,1.0,0.0,22,12.0,-,1.0,19.3,199.0,767.0,-12.088159,-45.776151,724.0,2.0,937b,077ab28d,0.6,2893.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26436,5491,6.0,Não,2,11
2025-07-10 18:04:50,2025-07-10 18:04:44,2025-07-10 18:04:44,867488061407846,15936.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14015.0,0.0,-,1.0,0.0,22,12.0,-,1.0,12.0,243.0,769.0,-12.088393,-45.776211,724.0,2.0,937b,077ab215,0.6,2893.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26437,5492,6.0,Não,2,11
2025-07-10 18:05:49,2025-07-10 18:05:43,2025-07-10 18:05:41,867488061407846,15937.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12805.0,0.0,-,1.0,0.0,22,12.0,-,1.0,53.1,259.0,768.0,-12.089403,-45.78153,724.0,2.0,937b,077ab215,1.2,2894.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,10.0,,26438,5493,6.0,Não,2,10
2025-07-10 18:06:08,2025-07-10 18:06:02,2025-07-10 18:06:02,867488061407846,15940.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14078.0,0.0,-,1.0,0.0,22,12.0,-,1.0,18.4,215.0,764.0,-12.089711,-45.783907,724.0,2.0,937b,077ab215,1.5,2894.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26440,5494,6.0,Não,2,11
2025-07-10 18:06:10,2025-07-10 18:06:04,2025-07-10 18:06:04,867488061407846,15941.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13978.0,0.0,-,1.0,0.0,22,12.0,-,1.0,16.6,162.0,764.0,-12.089796,-45.783912,724.0,2.0,937b,077ab215,1.5,2894.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26441,5495,6.0,Não,2,11
2025-07-10 18:06:12,2025-07-10 18:06:06,2025-07-10 18:06:06,867488061407846,15942.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13978.0,0.0,-,1.0,0.0,22,12.0,-,1.0,19.1,113.0,764.0,-12.089848,-45.783846,724.0,2.0,937b,077ab215,1.5,2894.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26442,5496,6.0,Não,2,11
2025-07-10 18:06:16,2025-07-10 18:06:10,2025-07-10 18:06:10,867488061407846,15943.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12805.0,0.0,-,1.0,0.0,22,12.0,-,1.0,33.6,83.0,763.0,-12.089834,-45.78357,724.0,2.0,937b,077ab215,1.5,2894.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26443,5497,6.0,Não,2,11
2025-07-10 18:07:03,2025-07-10 18:06:57,2025-07-10 18:06:57,867488061407846,15944.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14048.0,0.0,-,1.0,0.0,22,12.0,-,1.0,15.7,118.0,764.0,-12.089533,-45.779096,724.0,2.0,937b,077ab28d,2.0,2894.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26444,5498,6.0,Não,2,11
2025-07-10 18:07:05,2025-07-10 18:06:59,2025-07-10 18:06:59,867488061407846,15945.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13962.0,0.0,-,1.0,0.0,22,12.0,-,1.0,19.1,159.0,764.0,-12.089604,-45.779048,724.0,2.0,937b,077ab28d,2.0,2894.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26445,5499,6.0,Não,2,11
2025-07-10 18:07:33,2025-07-10 18:07:27,2025-07-10 18:07:27,867488061407846,15946.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13993.0,0.0,-,1.0,0.0,22,12.0,-,1.0,17.0,198.0,764.0,-12.091605,-45.778806,724.0,2.0,937b,077ab28d,2.2,2895.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26446,5500,6.0,Não,2,11
2025-07-10 18:07:35,2025-07-10 18:07:29,2025-07-10 18:07:29,867488061407846,15947.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13993.0,0.0,-,1.0,0.0,22,12.0,-,1.0,18.2,243.0,764.0,-12.091662,-45.778872,724.0,2.0,937b,077ab28d,2.3,2895.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26447,5501,6.0,Não,2,11
2025-07-10 18:08:49,2025-07-10 18:08:43,2025-07-10 18:08:41,867488061407846,15950.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12819.0,0.0,-,1.0,0.0,22,12.0,-,1.0,25.8,262.0,762.0,-12.09222,-45.78298,724.0,2.0,937b,077ab28d,2.7,2895.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,10.0,,26449,5502,6.0,Não,2,10
2025-07-10 18:09:19,2025-07-10 18:09:13,2025-07-10 18:09:13,867488061407846,15951.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14009.0,0.0,-,1.0,0.0,22,12.0,-,1.0,15.7,209.0,758.0,-12.092443,-45.784344,724.0,2.0,937b,077ad311,2.8,2895.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,11.0,,26450,5503,6.0,Não,2,11
2025-07-10 18:09:21,2025-07-10 18:09:15,2025-07-10 18:09:15,867488061407846,15952.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12959.0,0.0,-,1.0,0.0,22,12.0,-,1.0,20.2,176.0,758.0,-12.092531,-45.784353,724.0,2.0,937b,077ad311,2.9,2895.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,11.0,,26451,5504,6.0,Não,2,11
2025-07-10 18:10:40,2025-07-10 18:10:34,2025-07-10 18:10:34,867488061407846,15955.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14031.0,0.0,-,1.0,0.0,22,12.0,-,1.0,16.6,238.0,757.0,-12.095536,-45.783957,724.0,2.0,937b,077ab28d,3.2,2896.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26453,5505,6.0,Não,2,11
2025-07-10 18:11:11,2025-07-10 18:11:04,2025-07-10 18:11:04,867488061407846,15956.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14391.0,0.0,-,1.0,0.0,22,12.0,-,1.0,21.2,190.0,749.0,-12.096147,-45.786742,724.0,2.0,937b,077ad311,3.5,2896.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,11.0,,26454,5506,7.0,Não,2,11
2025-07-10 18:11:12,2025-07-10 18:11:06,2025-07-10 18:11:06,867488061407846,15957.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13903.0,0.0,-,1.0,0.0,22,12.0,-,1.0,23.7,138.0,748.0,-12.096249,-45.786699,724.0,2.0,937b,077ab28d,3.5,2896.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26455,5507,6.0,Não,2,11
2025-07-10 18:11:14,2025-07-10 18:11:08,2025-07-10 18:11:08,867488061407846,15958.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12809.0,0.0,-,1.0,0.0,22,12.0,-,1.0,31.8,104.0,748.0,-12.096308,-45.786568,724.0,2.0,937b,077ab28d,3.5,2896.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26456,5508,6.0,Não,2,11
2025-07-10 18:11:49,2025-07-10 18:11:43,2025-07-10 18:11:41,867488061407846,15959.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14363.0,0.0,-,1.0,0.0,22,12.0,-,1.0,39.7,82.0,751.0,-12.095872,-45.783044,724.0,2.0,937b,077ab28d,3.9,2896.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,10.0,,26457,5509,6.0,Não,2,10
2025-07-10 18:12:05,2025-07-10 18:11:59,2025-07-10 18:11:59,867488061407846,15960.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13930.0,0.0,-,1.0,0.0,22,12.0,-,1.0,14.6,131.0,752.0,-12.095783,-45.782019,724.0,2.0,937b,077ab28d,4.0,2896.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26458,5510,6.0,Não,2,11
2025-07-10 18:12:06,2025-07-10 18:12:00,2025-07-10 18:12:00,867488061407846,15961.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13930.0,0.0,-,1.0,0.0,22,12.0,-,1.0,15.6,162.0,752.0,-12.095817,-45.782004,724.0,2.0,937b,077ab28d,4.0,2896.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26459,5511,6.0,Não,2,11
2025-07-10 18:12:22,2025-07-10 18:12:16,2025-07-10 18:12:16,867488061407846,15964.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13911.0,0.0,-,1.0,0.0,22,12.0,-,1.0,7.8,95.0,753.0,-12.095977,-45.781997,724.0,2.0,937b,077ab28d,4.0,2897.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26461,5512,6.0,Não,2,11
2025-07-10 18:12:24,2025-07-10 18:12:18,2025-07-10 18:12:18,867488061407846,15965.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14025.0,0.0,-,1.0,0.0,22,12.0,-,1.0,4.4,62.0,753.0,-12.095965,-45.781963,724.0,2.0,937b,077ab28d,4.0,2897.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26462,5513,6.0,Não,2,11
2025-07-10 18:12:26,2025-07-10 18:12:20,2025-07-10 18:12:20,867488061407846,15966.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14025.0,0.0,-,1.0,0.0,22,12.0,-,1.0,3.0,23.0,753.0,-12.095946,-45.781951,724.0,2.0,937b,077ab28d,4.0,2897.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26463,5514,6.0,Não,2,11
2025-07-10 18:12:28,2025-07-10 18:12:22,2025-07-10 18:12:22,867488061407846,15967.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13959.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.4,347.0,753.0,-12.095927,-45.781953,724.0,2.0,937b,077ab28d,4.0,2897.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26464,5515,6.0,Não,2,11
2025-07-10 18:12:34,2025-07-10 18:12:28,2025-07-10 18:12:27,867488061407846,15968.0,GTIGF,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13959.0,0.0,0000,0.0,0.0,12,12.0,589,1.0,1.4,351.0,754.0,-12.095856,-45.781967,724.0,2.0,937b,077ab28d,4.0,2897.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,26465,5516,6.0,Não,1,
2025-07-10 18:12:34,2025-07-10 18:12:28,2025-07-10 18:12:27,867488061407846,15969.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13959.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,1.4,351.0,754.0,-12.095856,-45.781967,724.0,2.0,937b,077ab28d,4.0,2897.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,26466,5517,6.0,Não,1,
2025-07-10 18:12:34,2025-07-10 18:12:28,2025-07-10 18:12:28,867488061407846,15970.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13959.0,0.0,-,0.0,0.0,12,12.0,-,1.0,0.0,347.0,754.0,-12.095855,-45.781968,724.0,2.0,937b,077ab28d,4.0,2897.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,10.0,,26467,5518,6.0,Não,1,10
2025-07-10 18:12:34,2025-07-10 18:12:28,2025-07-10 18:12:28,867488061407846,15971.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13959.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.0,347.0,754.0,-12.095855,-45.781968,724.0,2.0,937b,077ab28d,4.0,2897.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,1.0,,26468,5519,6.0,Não,1,1
2025-07-10 18:13:16,2025-07-10 18:13:10,2025-07-10 18:13:09,867488061407846,15972.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12826.0,0.0,0000,0.0,0.0,11,12.0,-,1.0,0.0,347.0,754.0,-12.095855,-45.781969,724.0,2.0,937b,077ab28d,4.0,2897.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,26469,5520,6.0,Não,1,
2025-07-10 19:12:29,2025-07-10 19:12:23,2025-07-10 19:09:56,867488061407846,16033.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12878.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,347.0,754.0,-12.095855,-45.781969,724.0,2.0,937b,077ad311,4.0,2897.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,10.0,,26500,5521,6.0,Não,1,10
2025-07-10 19:28:05,2025-07-10 19:27:58,2025-07-10 19:09:56,867488061407846,16048.0,GTIGN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12569.0,0.0,0000,1.0,0.0,22,12.0,4531,0.0,0.0,347.0,754.0,-12.095855,-45.781969,724.0,2.0,937b,077ad311,0.0,2897.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,26508,5522,7.0,Não,2,
2025-07-10 19:28:05,2025-07-10 19:27:58,2025-07-10 19:09:56,867488061407846,16049.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12569.0,0.0,0000,1.0,0.0,22,12.0,-,0.0,0.0,347.0,754.0,-12.095855,-45.781969,724.0,2.0,937b,077ad311,0.0,2897.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,26509,5523,7.0,Não,2,
2025-07-10 19:28:14,2025-07-10 19:28:08,2025-07-10 19:28:08,867488061407846,16052.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12796.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,347.0,752.0,-12.095783,-45.782025,724.0,2.0,937b,077ad311,0.0,2897.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,10.0,,26511,5524,6.0,Não,2,10
2025-07-10 19:28:14,2025-07-10 19:28:08,2025-07-10 19:28:08,867488061407846,16053.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12796.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,0.0,347.0,752.0,-12.095783,-45.782025,724.0,2.0,937b,077ad311,0.0,2897.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,0.0,,26512,5525,6.0,Não,2,0
2025-07-10 19:28:52,2025-07-10 19:28:45,2025-07-10 19:28:45,867488061407846,16054.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12747.0,0.0,-,1.0,0.0,22,12.0,-,1.0,13.9,52.0,754.0,-12.095788,-45.782006,724.0,2.0,937b,077ad311,0.0,2897.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,11.0,,26513,5526,7.0,Não,2,11
2025-07-10 19:28:55,2025-07-10 19:28:49,2025-07-10 19:28:49,867488061407846,16055.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12820.0,0.0,-,1.0,0.0,22,12.0,-,1.0,17.4,82.0,755.0,-12.095719,-45.78181,724.0,2.0,937b,077ad311,0.0,2897.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,11.0,,26514,5527,6.0,Não,2,11
2025-07-10 19:29:41,2025-07-10 19:29:35,2025-07-10 19:29:35,867488061407846,16056.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14020.0,0.0,-,1.0,0.0,22,12.0,-,1.0,22.2,113.0,757.0,-12.095326,-45.77862,724.0,2.0,937b,077ab28d,0.4,2897.3,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,26515,5528,6.0,Não,2,11
