Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,Linha Original
2025-07-24 03:28:21,2025-07-24 03:28:04,2025-07-24 02:48:00,867488061395116,34753.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12536.0,0.0,0000,0.0,0.0,11,12.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32402
2025-07-24 03:30:26,2025-07-24 03:30:10,2025-07-24 02:48:00,867488061395116,34755.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12610.0,0.0,0000,0.0,0.0,11,12.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32404
2025-07-24 03:32:32,2025-07-24 03:32:15,2025-07-24 02:48:00,867488061395116,34757.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12605.0,0.0,0000,0.0,0.0,11,12.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32406
2025-07-24 03:34:38,2025-07-24 03:34:21,2025-07-24 02:48:00,867488061395116,34759.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12607.0,0.0,0000,0.0,0.0,11,12.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32408
2025-07-24 03:36:43,2025-07-24 03:36:27,2025-07-24 02:48:00,867488061395116,34761.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12543.0,0.0,0000,0.0,0.0,11,12.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32410
2025-07-24 03:38:49,2025-07-24 03:38:32,2025-07-24 02:48:00,867488061395116,34763.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12610.0,0.0,0000,0.0,0.0,11,12.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32412
2025-07-24 03:40:56,2025-07-24 03:40:38,2025-07-24 02:48:00,867488061395116,34765.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12607.0,0.0,0000,0.0,0.0,11,12.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32414
2025-07-24 03:43:02,2025-07-24 03:42:45,2025-07-24 02:48:00,867488061395116,34767.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12613.0,0.0,0000,0.0,0.0,11,12.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32416
2025-07-24 03:45:08,2025-07-24 03:44:51,2025-07-24 02:48:00,867488061395116,34769.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12610.0,0.0,0000,0.0,0.0,11,12.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32418
2025-07-24 03:47:13,2025-07-24 03:46:57,2025-07-24 02:48:00,867488061395116,34771.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12609.0,0.0,0000,0.0,0.0,11,12.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32420
2025-07-24 03:49:19,2025-07-24 03:49:02,2025-07-24 03:47:26,867488061395116,34773.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12610.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32422
2025-07-24 03:49:53,2025-07-24 03:49:52,2025-07-24 03:47:26,867488061395116,34775.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12535.0,0.0,-,0.0,0.0,11,9.0,-,1.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,32424
2025-07-24 03:52:26,2025-07-24 03:51:40,2025-07-24 03:47:26,867488061395116,34777.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12590.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32425
2025-07-24 03:54:31,2025-07-24 03:54:15,2025-07-24 03:47:26,867488061395116,34778.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12606.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32427
2025-07-24 03:56:37,2025-07-24 03:56:21,2025-07-24 03:47:26,867488061395116,34780.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12605.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32429
2025-07-24 03:58:43,2025-07-24 03:58:26,2025-07-24 03:47:26,867488061395116,34782.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12555.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32431
2025-07-24 04:00:48,2025-07-24 04:00:32,2025-07-24 03:47:26,867488061395116,34784.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12608.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32433
2025-07-24 04:02:53,2025-07-24 04:02:37,2025-07-24 03:47:26,867488061395116,34786.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12610.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32436
2025-07-24 04:04:59,2025-07-24 04:04:42,2025-07-24 03:47:26,867488061395116,34788.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12510.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32437
2025-07-24 04:07:04,2025-07-24 04:06:48,2025-07-24 03:47:26,867488061395116,34790.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12613.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32440
2025-07-24 04:09:09,2025-07-24 04:08:53,2025-07-24 03:47:26,867488061395116,34792.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12504.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32441
2025-07-24 04:11:15,2025-07-24 04:10:58,2025-07-24 03:47:26,867488061395116,34794.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12610.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32443
2025-07-24 04:13:21,2025-07-24 04:13:04,2025-07-24 03:47:26,867488061395116,34796.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12611.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32445
2025-07-24 04:15:26,2025-07-24 04:15:10,2025-07-24 03:47:26,867488061395116,34798.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12584.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32447
2025-07-24 04:17:33,2025-07-24 04:17:15,2025-07-24 03:47:26,867488061395116,34800.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12611.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32449
2025-07-24 04:19:38,2025-07-24 04:19:22,2025-07-24 03:47:26,867488061395116,34802.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12603.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32451
2025-07-24 04:21:44,2025-07-24 04:21:27,2025-07-24 03:47:26,867488061395116,34804.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12604.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32453
2025-07-24 04:23:49,2025-07-24 04:23:33,2025-07-24 03:47:26,867488061395116,34806.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12605.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32455
2025-07-24 04:25:54,2025-07-24 04:25:39,2025-07-24 03:47:26,867488061395116,34808.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12607.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32458
2025-07-24 04:28:00,2025-07-24 04:27:43,2025-07-24 03:47:26,867488061395116,34810.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12606.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32459
2025-07-24 04:30:05,2025-07-24 04:29:49,2025-07-24 03:47:26,867488061395116,34812.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12610.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32461
2025-07-24 04:32:11,2025-07-24 04:31:54,2025-07-24 03:47:26,867488061395116,34814.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12611.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32463
2025-07-24 04:34:17,2025-07-24 04:34:00,2025-07-24 03:47:26,867488061395116,34816.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12507.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32465
2025-07-24 04:36:23,2025-07-24 04:36:06,2025-07-24 03:47:26,867488061395116,34818.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12612.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32467
2025-07-24 04:38:29,2025-07-24 04:38:12,2025-07-24 03:47:26,867488061395116,34820.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12604.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32469
2025-07-24 04:40:34,2025-07-24 04:40:18,2025-07-24 03:47:26,867488061395116,34822.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12611.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32472
2025-07-24 04:42:39,2025-07-24 04:42:22,2025-07-24 03:47:26,867488061395116,34824.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12607.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32473
2025-07-24 04:44:44,2025-07-24 04:44:28,2025-07-24 03:47:26,867488061395116,34826.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12507.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32475
2025-07-24 04:46:50,2025-07-24 04:46:33,2025-07-24 03:47:26,867488061395116,34828.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12610.0,0.0,0000,0.0,0.0,11,9.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32477
2025-07-24 04:48:56,2025-07-24 04:48:39,2025-07-24 04:47:26,867488061395116,34830.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12607.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32479
2025-07-24 04:51:03,2025-07-24 04:49:52,2025-07-24 04:47:26,867488061395116,34832.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12606.0,0.0,-,0.0,0.0,11,5.0,-,1.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,32483
2025-07-24 04:51:02,2025-07-24 04:50:45,2025-07-24 04:47:26,867488061395116,34833.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12608.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32481
2025-07-24 04:53:08,2025-07-24 04:52:51,2025-07-24 04:47:26,867488061395116,34835.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12609.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32484
2025-07-24 04:55:13,2025-07-24 04:54:57,2025-07-24 04:47:26,867488061395116,34837.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12608.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32487
2025-07-24 04:57:18,2025-07-24 04:57:02,2025-07-24 04:47:26,867488061395116,34839.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12501.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32488
2025-07-24 04:59:24,2025-07-24 04:59:07,2025-07-24 04:47:26,867488061395116,34841.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12611.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32490
2025-07-24 05:01:31,2025-07-24 05:01:13,2025-07-24 04:47:26,867488061395116,34843.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12610.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32492
2025-07-24 05:03:36,2025-07-24 05:03:20,2025-07-24 04:47:26,867488061395116,34845.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12604.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32494
2025-07-24 05:05:42,2025-07-24 05:05:25,2025-07-24 04:47:26,867488061395116,34847.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12607.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32496
2025-07-24 05:07:47,2025-07-24 05:07:31,2025-07-24 04:47:26,867488061395116,34849.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12604.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32498
2025-07-24 05:09:53,2025-07-24 05:09:36,2025-07-24 04:47:26,867488061395116,34851.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12608.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32501
2025-07-24 05:11:58,2025-07-24 05:11:41,2025-07-24 04:47:26,867488061395116,34853.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12607.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32502
2025-07-24 05:14:03,2025-07-24 05:13:47,2025-07-24 04:47:26,867488061395116,34855.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12509.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32504
2025-07-24 05:16:09,2025-07-24 05:15:52,2025-07-24 04:47:26,867488061395116,34857.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12608.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32506
2025-07-24 05:18:15,2025-07-24 05:17:58,2025-07-24 04:47:26,867488061395116,34859.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12522.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32508
2025-07-24 05:20:20,2025-07-24 05:20:04,2025-07-24 04:47:26,867488061395116,34861.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12565.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32510
2025-07-24 05:22:26,2025-07-24 05:22:09,2025-07-24 04:47:26,867488061395116,34863.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12604.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32512
2025-07-24 05:24:32,2025-07-24 05:24:15,2025-07-24 04:47:26,867488061395116,34865.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12607.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32514
2025-07-24 05:26:37,2025-07-24 05:26:21,2025-07-24 04:47:26,867488061395116,34867.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12549.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32516
2025-07-24 05:28:43,2025-07-24 05:28:26,2025-07-24 04:47:26,867488061395116,34869.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12597.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32518
2025-07-24 05:30:49,2025-07-24 05:30:32,2025-07-24 04:47:26,867488061395116,34871.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12610.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32520
2025-07-24 05:32:56,2025-07-24 05:32:38,2025-07-24 04:47:26,867488061395116,34873.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12597.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32522
2025-07-24 05:35:02,2025-07-24 05:34:45,2025-07-24 04:47:26,867488061395116,34875.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12597.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32524
2025-07-24 05:37:07,2025-07-24 05:36:51,2025-07-24 04:47:26,867488061395116,34877.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12607.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32526
2025-07-24 05:39:13,2025-07-24 05:38:56,2025-07-24 04:47:26,867488061395116,34879.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12534.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32528
2025-07-24 05:41:20,2025-07-24 05:41:02,2025-07-24 04:47:26,867488061395116,34881.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12605.0,0.0,0000,0.0,0.0,11,5.0,-,0.0,0.0,163.0,56.0,-32.219982,-53.03999,724.0,5.0,a05d,08197c0e,0.0,2528.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,32530
